cin,cout,title,deweyClass
"2017-08-06 16:18:00","2017-07-03 19:31:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-08-07 18:57:00","2017-07-20 19:14:00",Algorithms,005.1
"2017-08-16 17:51:00","2017-07-26 14:32:00","Introduction to algorithms",005.1
"2017-08-22 11:21:00","2017-07-07 11:05:00","Algorithms unlocked",005.1
"2017-08-24 19:03:00","2017-08-01 17:28:00","Introduction to algorithms",005.1
"2017-08-27 13:15:00","2017-07-01 13:44:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-08-29 17:29:00","2017-08-08 18:00:00",Algorithms,005.1
"2017-08-31 10:49:00","2017-08-31 10:14:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2017-08-31 19:14:00","2017-08-31 18:52:00","Introduction to algorithms",005.1
"2017-09-01 15:18:00","2017-08-14 15:05:00","Awesome algorithms and creative coding",005
"2017-09-02 17:03:00","2017-08-09 14:21:00","Data structures and algorithms with JavaScript",005.73
"2017-09-08 15:34:00","2017-08-23 19:09:00","Algorithms unlocked",005.1
"2017-09-08 16:02:00","2017-07-14 09:49:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-09-10 14:51:00","2017-08-31 19:49:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-09-12 19:11:00","2017-08-25 17:58:00","Introduction to algorithms",005.1
"2017-09-20 12:17:00","2017-08-28 12:48:00","Introduction to algorithms",005.1
"2017-09-22 11:36:00","2017-09-20 19:14:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-09-29 20:45:00","2017-09-09 17:36:00","Data structures and algorithms with JavaScript",005.73
"2017-10-02 11:58:00","2017-09-28 12:00:00","Introduction to algorithms",005.1
"2017-10-07 11:41:00","2017-09-06 18:38:00",Algorithms,005.1
"2017-10-07 17:11:00","2017-09-18 14:03:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-10-09 14:35:00","2017-09-19 18:21:00","Introduction to algorithms",005.1
"2017-10-10 12:51:00","2017-08-09 16:03:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-10-10 13:47:00","2017-09-09 16:35:00","Data structures and algorithms with JavaScript",005.73
"2017-10-14 14:02:00","2017-09-23 17:47:00","Introduction to algorithms",005.1
"2017-10-16 15:58:00","2017-09-26 10:15:00","Introduction to algorithms",005.1
"2017-10-19 12:27:00","2017-09-23 10:22:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-10-19 18:20:00","2017-09-11 12:53:00","Algorithms unlocked",005.1
"2017-10-20 14:06:00","2017-10-18 19:26:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-10-31 18:24:00","2017-10-10 10:39:00",Algorithms,005.1
"2017-11-06 11:16:00","2017-10-23 16:03:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-11-08 18:34:00","2017-10-18 14:01:00","Introduction to algorithms",005.1
"2017-11-09 13:13:00","2017-10-20 13:05:00","Introduction to algorithms",005.1
"2017-11-10 10:38:00","2017-10-18 15:46:00","Data structures and algorithms with JavaScript",005.73
"2017-11-10 13:05:00","2017-10-22 13:05:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-11-12 13:51:00","2017-10-21 12:03:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2017-11-15 17:39:00","2017-10-26 18:21:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-11-15 17:44:00","2017-10-26 13:48:00","Introduction to algorithms",005.1
"2017-11-16 17:38:00","2017-11-08 15:44:00","Algorithms unlocked",005.1
"2017-11-16 18:31:00","2017-10-25 14:45:00","Awesome algorithms and creative coding",005
"2017-11-18 14:44:00","2017-11-18 13:28:00",Algorithms,005.1
"2017-11-18 14:44:00","2017-11-18 13:28:00","Introduction to algorithms",005.1
"2017-11-19 16:30:00","2017-10-23 16:52:00","Introduction to algorithms",005.1
"2017-11-21 16:53:00","2016-12-10 16:48:00","Awesome algorithms and creative coding",005
"2017-11-22 17:40:00","2017-10-03 13:03:00","Data structures and algorithms with JavaScript",005.73
"2017-11-25 15:33:00","2017-11-04 11:39:00","Grokking algorithms an illustrated guide for programmers and other curious people",005.1
"2017-11-25 17:30:00","2017-11-25 17:30:00",Algorithms,005.1
"2017-11-25 17:35:00","2017-11-06 17:40:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-11-27 12:57:00","2017-11-06 13:17:00","Grokking algorithms an illustrated guide for programmers and other curious people",005.1
"2017-11-27 18:39:00","2017-11-01 18:23:00",Algorithms,005.1
"2017-12-09 11:51:00","2017-11-18 12:14:00","Grokking algorithms an illustrated guide for programmers and other curious people",005.1
"2017-12-09 12:12:00","2017-10-13 13:08:00","Awesome algorithms and creative coding",005
"2017-12-12 12:26:00","2016-12-10 16:48:00","Awesome algorithms and creative coding",005
"2017-12-13 18:02:00","2017-11-18 15:18:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-12-13 19:38:00","2017-10-24 18:56:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2017-12-14 11:42:00","2017-12-07 12:13:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-12-19 19:40:00","2017-11-29 19:21:00","Introduction to algorithms",005.1
"2017-12-20 17:49:00","2017-11-29 17:54:00","Grokking algorithms an illustrated guide for programmers and other curious people",005.1
"2017-12-27 13:42:00","2017-12-27 13:31:00","Essential algorithms a practical approach to computer algorithms",005.1
